TIMESTAMP,deplacement,ensoleillement,temperature
2020-03-17 10:34:44,-0.1,49.44912868888889,8.763714357777777
2020-03-17 10:52:05,0.6,85.02658180555557,9.10937898611111
2020-03-17 11:09:36,0.2,120.94579720000002,9.458364119999999
2020-03-17 11:26:25,0.2,155.42961102777778,9.793403130555555
2020-03-17 11:43:12,-0.2,173.538954,10.09344792
2020-03-17 12:00:00,-0.1,187.23534999999998,10.384462
2020-03-17 12:17:08,-0.5,201.20349988888887,10.681250168888889
2020-03-17 12:34:26,-1.4,219.981361,10.966417594444446
2020-03-17 12:51:36,-2.3,252.074616,11.2076064
2020-03-17 13:08:36,-1.6,283.856286,11.446453566666666
2020-03-17 13:25:15,-1.6,314.9836275,11.680383291666665
2020-03-17 13:42:31,-2.3,338.8410347222222,12.027933502777778
2020-03-17 13:59:10,-2.4,358.7641472222222,12.401479027777777
2020-03-17 14:15:41,-2.8,378.52771527777776,12.772033197222221
2020-03-17 14:32:17,-2.6,405.18394952777777,13.199351722222222
2020-03-17 14:48:58,-3.0,474.78011505555554,13.974737444444445
2020-03-17 15:05:31,-3.0,543.8200674722223,14.743926277777778
2020-03-17 15:22:09,-3.5,613.2076530833333,15.516988166666666
2020-03-17 15:38:44,-3.4,622.3512801111111,15.786282966666667
2020-03-17 15:55:18,-3.5,577.5768538333333,15.60503535
2020-03-17 16:11:47,-3.5,533.0276510277778,15.424699441666666
2020-03-17 16:28:46,-3.8,487.1271073888889,15.238893283333335
2020-03-17 16:45:27,-4.4,526.20881375,15.5111735
2020-03-17 17:02:38,-4.6,573.3823619444445,15.829007888888889
2020-03-17 17:19:48,-3.9,620.5101549999999,16.146534
2020-03-17 17:36:34,-3.8,640.4616104444444,16.372968183333334
2020-03-17 17:53:28,-3.2,619.7423231111111,16.470168533333332
2020-03-17 18:10:21,-3.1,599.0434690000001,16.567273025
2020-03-17 18:27:04,-2.9,578.5489471111111,16.663418933333332
2020-03-17 18:44:00,-2.5,518.6100033333333,16.632645666666665
2020-03-17 19:00:50,-3.9,450.8646180555556,16.575359027777775
2020-03-17 19:18:08,-3.2,381.24114288888893,16.51648424444444
2020-03-17 19:35:26,-3.6,319.441387,16.40011302222222
2020-03-17 19:52:44,-1.8,274.729018,16.158166755555555
2020-03-17 20:09:38,-1.5,231.050461,15.921814622222222
2020-03-17 20:26:32,-1.0,187.371904,15.685462488888888
2020-03-17 20:43:26,-1.1,152.4484391611111,15.31768086111111
2020-03-17 21:00:28,-0.8,119.52664812222224,14.912812722222222
2020-03-17 21:17:29,-0.6,86.63707018611112,14.50834073611111
2020-03-17 21:34:32,-0.5,57.732650836711116,14.074114488888888
2020-03-17 21:51:41,-0.1,39.90530466382778,13.556907647222221
2020-03-17 22:08:40,0.3,22.251207724888893,13.044727111111111
2020-03-17 22:25:41,0.2,4.562460939161113,12.531541313888889
2020-03-17 22:42:38,0.5,0.05944972965555556,12.13948995
2020-03-17 22:59:33,0.4,0.038217683350000003,11.788832825
2020-03-17 23:16:29,0.7,0.01696471877222222,11.437830225
2020-03-17 23:33:27,0.7,0.0,11.096814425
2020-03-17 23:50:23,0.7,0.0,10.798220491666667
2020-03-18 00:07:15,0.7,0.0,10.500802125
2020-03-18 00:24:08,1.0,0.0,10.203089866666666
2020-03-18 00:41:03,1.0,0.0,10.071111478333332
2020-03-18 00:57:59,0.8,0.0,10.027393562777778
2020-03-18 01:14:50,1.0,0.0,9.983890794444445
2020-03-18 01:31:45,1.0,0.0,9.967927216666666
2020-03-18 01:48:44,0.9,0.0,10.193011862222223
2020-03-18 02:05:44,1.1,0.0,10.418317395555556
2020-03-18 02:22:41,1.2,0.0,10.642960265555557
2020-03-18 02:39:36,1.1,0.0,10.7916708
2020-03-18 02:56:28,1.3,0.0,10.882576511111113
2020-03-18 03:13:24,1.3,0.0,10.973841533333335
2020-03-18 03:30:20,1.1,0.0,11.063940555555558
2020-03-18 03:47:18,1.2,0.0,11.096035833333335
2020-03-18 04:04:17,1.2,0.0,11.12816263888889
2020-03-18 04:21:17,1.3,0.0,11.160320972222223
2020-03-18 04:38:18,1.3,0.0,11.198564300000001
2020-03-18 04:55:19,1.1,0.0,11.243164983333335
2020-03-18 05:12:22,1.2,0.0,11.287853033333334
2020-03-18 05:29:16,NAN,0.0,11.332147933333333
2020-03-18 05:46:11,1.2,0.0,11.381616633333334
2020-03-18 06:03:11,1.4,0.0,11.431562633333334
2020-03-18 06:20:14,1.5,0.0,11.481655533333335
2020-03-18 06:37:10,1.3,0.0,11.506926722222223
2020-03-18 06:54:13,0.7,0.0,11.498782505555555
2020-03-18 07:11:35,1.6,0.0,11.490487027777776
2020-03-18 07:28:40,2.0,0.0,11.482326888888888
2020-03-18 07:45:53,1.8,0.0,11.49354426111111
2020-03-18 08:02:54,1.7,0.0,11.506244366666666
2020-03-18 08:19:49,1.9,0.0,11.518869838888888
2020-03-18 08:36:50,2.2,0.04932548277777778,11.508086055555555
2020-03-18 08:53:42,0.7,0.171075211,11.4627091
2020-03-18 09:11:02,1.6,0.2961935087777778,11.416076655555555
2020-03-18 09:27:51,1.5,0.41758231883333335,11.370834216666667
2020-03-18 09:44:37,0.3,8.861132264277776,11.296293200000001
2020-03-18 10:01:57,1.3,18.8556039665,11.2147572
2020-03-18 10:18:41,1.2,28.50411318672222,11.1360436
2020-03-18 10:35:29,0.9,43.78512295833333,11.173609430555556
2020-03-18 10:52:32,1.1,71.01052033333333,11.455943222222222
2020-03-18 11:09:56,0.6,98.79479683333334,11.744072722222223
2020-03-18 11:27:26,-0.6,126.73875308333334,12.03385813888889
2020-03-18 11:45:25,-1.2,143.49181666666667,12.314532083333335
2020-03-18 12:03:02,NAN,157.95228133333333,12.586691966666667
2020-03-18 12:20:20,-0.3,172.15281333333334,12.853959666666666
2020-03-18 12:37:40,-0.8,193.5409388888889,13.158290611111111
2020-03-18 12:54:55,-0.7,223.8109513888889,13.507019486111112
2020-03-18 13:12:26,-1.5,254.5489061111111,13.86113933888889
2020-03-18 13:29:47,-2.1,284.9943969444444,14.211889830555558
2020-03-18 13:47:40,-3.3,355.17009388888886,14.979643722222223
2020-03-18 14:05:25,-3.5,425.2948118055555,15.74661826388889
2020-03-18 14:23:19,-2.8,496.01213297222216,16.520074280555555
2020-03-18 14:41:03,-4.1,527.98946475,17.025756766666667
2020-03-18 14:58:49,-4.2,536.9508825833333,17.374492744444446
2020-03-18 15:16:31,-4.4,545.8786740833334,17.721920144444443
2020-03-18 15:34:09,-4.8,579.7500085,18.114402766666668
2020-03-18 15:52:00,-4.4,696.18538,18.664194666666667
2020-03-18 16:09:48,NAN,812.2946019999999,19.212446533333335
2020-03-18 16:27:22,-3.9,926.881793,19.75351157777778
2020-03-18 16:44:37,-4.2,995.2850572222222,20.208519205555557
2020-03-18 17:02:00,-4.2,1056.2072666666666,20.653190666666667
2020-03-18 17:19:49,-4.4,1118.6481505555555,21.10894693888889
2020-03-18 17:37:32,-4.6,1109.7206324444444,21.200295322222225
2020-03-18 17:55:11,NAN,1005.1880367777778,20.80400281388889
2020-03-18 18:13:06,-4.5,899.0761006666667,20.401722883333335
2020-03-18 18:30:50,-3.1,795.1637638888889,20.02944263888889
2020-03-18 18:48:15,-3.6,715.2915691666667,20.179350791666668
2020-03-18 19:05:45,-3.5,635.0372108333333,20.329976208333335
2020-03-18 19:23:12,-2.7,555.0121506666667,20.480171266666666
2020-03-18 19:40:43,-3.0,503.27958836111105,20.695620577777778
2020-03-18 19:58:15,-2.1,469.6613795833333,20.952355333333333
2020-03-18 20:16:14,NAN,435.1803460555555,21.215679288888886
2020-03-18 20:33:50,-1.4,385.78051266666665,21.125358055555555
2020-03-18 20:51:34,-0.9,279.36299213333336,19.774994277777775
2020-03-18 21:09:49,-2.0,169.84496113333336,18.385287194444444
2020-03-18 21:27:58,-1.3,60.92702893333336,17.003194944444445
2020-03-18 21:46:16,-0.1,35.857016862222224,16.290340133333334
2020-03-18 22:04:04,-0.4,21.776046215555557,15.679720033333332
2020-03-18 22:22:00,-1.0,7.5896001333333345,15.064525999999999
2020-03-18 22:40:21,-0.6,1.043538735,14.48676255
2020-03-18 22:58:38,0.7,0.6592614633333334,13.9509329
2020-03-18 23:16:32,0.6,0.2830410533333333,13.4263376
2020-03-18 23:34:30,0.7,0.0,12.93650025
2020-03-18 23:52:23,0.8,0.0,12.55828861388889
2020-03-19 00:10:20,1.1,0.0,12.178667055555556
2020-03-19 00:28:15,NAN,0.0,11.799750458333332
2020-03-19 00:46:17,1.4,0.0,11.492021441666665
2020-03-19 01:04:21,NAN,0.0,11.191654074999999
2020-03-19 01:22:21,1.6,0.0,10.892395075
2020-03-19 01:40:25,1.6,0.0,10.707824583333334
2020-03-19 01:58:22,1.8,0.0,10.608938033333333
2020-03-19 02:16:24,1.9,0.0,10.5095924
2020-03-19 02:34:26,1.9,0.0,10.385569503333334
2020-03-19 02:52:33,1.9,0.0,10.184921985
2020-03-19 03:10:40,2.2,0.0,9.984274466666667
2020-03-19 03:28:41,2.2,0.0,9.784734478333334
2020-03-19 03:46:43,2.3,0.0,9.650818403333334
2020-03-19 04:04:48,2.4,0.0,9.52172872
2020-03-19 04:22:51,2.4,0.0,9.392876990000001
2020-03-19 04:40:59,2.5,0.0,9.337810242222222
2020-03-19 04:59:08,2.6,0.0,9.331157662222223
2020-03-19 05:17:13,2.5,0.0,9.324529517777778
2020-03-19 05:35:23,2.6,0.0,9.30444057861111
2020-03-19 05:53:30,2.6,0.0,9.252603058333333
2020-03-19 06:11:47,2.6,0.0,9.200288651944444
2020-03-19 06:30:05,2.9,0.0,9.14773983611111
2020-03-19 06:48:16,2.9,0.0,9.054969075555555
2020-03-19 07:06:29,NAN,0.0,8.962028249444444
2020-03-19 07:24:36,2.9,0.0,8.86959762
2020-03-19 07:42:59,3.1,0.0,8.715312571944445
2020-03-19 08:01:42,NAN,0.0,8.532613261666667
2020-03-19 08:20:00,3.4,0.0,8.353981166666667
2020-03-19 08:38:00,2.9,0.14819693333333334,8.183468266666667
2020-03-19 08:55:55,2.6,0.48009631527777785,8.02020323888889
